Time	LatencyAverage
47400.0	486.7681
49800.0	486.7681
52200.0	486.7681
54600.0	486.7681
57000.0	486.7681
59400.0	486.7681
61800.0	486.7681
64200.0	486.7681
66000.0	486.7681
262200.0	486.7681
70800.0	486.7681
75600.0	486.7681
80400.0	486.7681
85200.0	486.7681
90000.0	486.7681
94800.0	486.7681
99600.0	486.7681
104400.0	486.7681
109200.0	486.7681
114000.0	486.7681
118800.0	486.7681
123600.0	486.7681
128400.0	486.7681
136800.0	486.7681
146400.0	486.7681
156000.0	486.7681
165600.0	486.7681
175200.0	486.7681
184800.0	486.7681
194400.0	486.7681
204000.0	486.7681
213600.0	486.7681
223200.0	486.7681
232800.0	486.7681
242400.0	486.7681
252000.0	486.7681
261600.0	486.7681
273600.0	486.7681
138600.0	486.7681
148200.0	486.7681
157800.0	486.7681
167400.0	486.7681
177000.0	486.7681
186600.0	486.7681
196200.0	486.7681
205800.0	486.7681
215400.0	486.7681
225000.0	486.7681
234600.0	486.7681
244200.0	486.7681
253800.0	486.7681
66600.0	486.7681
71400.0	486.7681
76200.0	486.7681
81000.0	486.7681
85800.0	486.7681
90600.0	486.7681
95400.0	486.7681
100200.0	486.7681
105000.0	486.7681
109800.0	486.7681
114600.0	486.7681
119400.0	486.7681
124200.0	486.7681
129000.0	486.7681
140400.0	486.7681
150000.0	486.7681
159600.0	486.7681
169200.0	486.7681
178800.0	486.7681
188400.0	486.7681
198000.0	486.7681
207600.0	486.7681
217200.0	486.7681
226800.0	486.7681
236400.0	486.7681
246000.0	486.7681
255600.0	486.7681
263400.0	486.7681
132600.0	486.7681
142200.0	486.7681
151800.0	486.7681
161400.0	486.7681
171000.0	486.7681
180600.0	486.7681
190200.0	486.7681
199800.0	486.7681
209400.0	486.7681
219000.0	486.7681
228600.0	486.7681
238200.0	486.7681
247800.0	486.7681
257400.0	486.7681
17400.0	253.7608
265200.0	486.7681
18600.0	293.0019
19800.0	320.3089
21000.0	356.0864
22200.0	407.9188
23400.0	401.8092
24600.0	440.5552
25800.0	458.3559
27000.0	486.7681
28200.0	486.7681
29400.0	486.7681
30600.0	486.7681
31800.0	486.7681
34800.0	486.7681
37200.0	486.7681
39600.0	486.7681
42000.0	486.7681
44400.0	486.7681
46800.0	486.7681
49200.0	486.7681
51600.0	486.7681
54000.0	486.7681
56400.0	486.7681
58800.0	486.7681
61200.0	486.7681
63600.0	486.7681
69600.0	486.7681
267000.0	486.7681
74400.0	486.7681
79200.0	486.7681
84000.0	486.7681
88800.0	486.7681
93600.0	486.7681
98400.0	486.7681
103200.0	486.7681
108000.0	486.7681
112800.0	486.7681
117600.0	486.7681
122400.0	486.7681
127200.0	486.7681
139200.0	486.7681
148800.0	486.7681
158400.0	486.7681
168000.0	486.7681
177600.0	486.7681
187200.0	486.7681
196800.0	486.7681
206400.0	486.7681
216000.0	486.7681
225600.0	486.7681
235200.0	486.7681
244800.0	486.7681
254400.0	486.7681
131400.0	486.7681
141000.0	486.7681
150600.0	486.7681
160200.0	486.7681
169800.0	486.7681
179400.0	486.7681
189000.0	486.7681
198600.0	486.7681
208200.0	486.7681
217800.0	486.7681
227400.0	486.7681
237000.0	486.7681
246600.0	486.7681
256200.0	486.7681
262800.0	486.7681
264600.0	486.7681
70200.0	486.7681
75000.0	486.7681
79800.0	486.7681
84600.0	486.7681
89400.0	486.7681
94200.0	486.7681
99000.0	486.7681
103800.0	486.7681
108600.0	486.7681
113400.0	486.7681
118200.0	486.7681
123000.0	486.7681
127800.0	486.7681
133200.0	486.7681
142800.0	486.7681
152400.0	486.7681
162000.0	486.7681
171600.0	486.7681
181200.0	486.7681
190800.0	486.7681
200400.0	486.7681
210000.0	486.7681
219600.0	486.7681
229200.0	486.7681
238800.0	486.7681
248400.0	486.7681
258000.0	486.7681
266400.0	486.7681
268200.0	486.7681
135000.0	486.7681
144600.0	486.7681
154200.0	486.7681
163800.0	486.7681
173400.0	486.7681
183000.0	486.7681
192600.0	486.7681
202200.0	486.7681
211800.0	486.7681
221400.0	486.7681
231000.0	486.7681
240600.0	486.7681
250200.0	486.7681
259800.0	486.7681
270000.0	486.7681
34200.0	486.7681
36600.0	486.7681
39000.0	486.7681
41400.0	486.7681
43800.0	486.7681
46200.0	486.7681
48600.0	486.7681
51000.0	486.7681
53400.0	486.7681
55800.0	486.7681
58200.0	486.7681
60600.0	486.7681
63000.0	486.7681
65400.0	486.7681
68400.0	486.7681
271800.0	486.7681
73200.0	486.7681
78000.0	486.7681
82800.0	486.7681
87600.0	486.7681
92400.0	486.7681
97200.0	486.7681
102000.0	486.7681
106800.0	486.7681
111600.0	486.7681
116400.0	486.7681
121200.0	486.7681
126000.0	486.7681
130800.0	486.7681

