Time	LatencyAverage
132000.0	16594.3733
141600.0	16594.3733
151200.0	16594.3733
160800.0	16594.3733
170400.0	16594.3733
180000.0	16594.3733
189600.0	16594.3733
199200.0	16594.3733
208800.0	16594.3733
218400.0	16594.3733
228000.0	16594.3733
237600.0	16594.3733
247200.0	16594.3733
256800.0	16594.3733
264000.0	16594.3733
265800.0	16594.3733
133800.0	16594.3733
143400.0	16594.3733
153000.0	16594.3733
162600.0	16594.3733
172200.0	16594.3733
181800.0	16594.3733
191400.0	16594.3733
201000.0	16594.3733
210600.0	16594.3733
220200.0	16594.3733
229800.0	16594.3733
239400.0	16594.3733
249000.0	16594.3733
258600.0	16594.3733
267600.0	16594.3733
69000.0	11259.6213
269400.0	16594.3733
73800.0	14961.9942
78600.0	16823.8169
83400.0	16823.8169
88200.0	16823.8169
93000.0	16594.3733
97800.0	16594.3733
102600.0	16594.3733
107400.0	16594.3733
112200.0	16594.3733
117000.0	16594.3733
121800.0	16594.3733
126600.0	16594.3733
135600.0	16594.3733
145200.0	16594.3733
600.0	NaN
154800.0	16594.3733
164400.0	16594.3733
174000.0	16594.3733
183600.0	16594.3733
193200.0	16594.3733
202800.0	16594.3733
212400.0	16594.3733
222000.0	16594.3733
231600.0	16594.3733
241200.0	16594.3733
250800.0	16594.3733
260400.0	16594.3733
271200.0	16594.3733
1200.0	NaN
1800.0	NaN
2400.0	NaN
3000.0	NaN
3600.0	NaN
4200.0	NaN
273000.0	16594.3733
4800.0	NaN
5400.0	NaN
6000.0	NaN
6600.0	NaN
7200.0	NaN
7800.0	NaN
8400.0	NaN
137400.0	16594.3733
9000.0	NaN
147000.0	16594.3733
9600.0	NaN
10200.0	NaN
156600.0	16594.3733
166200.0	16594.3733
10800.0	NaN
175800.0	16594.3733
11400.0	NaN
185400.0	16594.3733
12000.0	NaN
195000.0	16594.3733
12600.0	NaN
204600.0	16594.3733
13200.0	NaN
13800.0	NaN
214200.0	16594.3733
223800.0	16594.3733
14400.0	NaN
233400.0	16594.3733
15000.0	NaN
243000.0	16594.3733
15600.0	NaN
252600.0	16594.3733
16200.0	NaN
16800.0	NaN
274800.0	16594.3733
18000.0	NaN
19200.0	NaN
20400.0	NaN
21600.0	11322.7000
22800.0	10180.5500
24000.0	10443.0765
25200.0	10403.0523
26400.0	10195.6444
27600.0	10195.6444
28800.0	10195.6444
30000.0	10195.6444
31200.0	10195.6444
32400.0	10195.6444
33600.0	10195.6444
36000.0	10195.6444
38400.0	10195.6444
40800.0	10690.4413
43200.0	10690.4413
45600.0	10690.4413
48000.0	10690.4413
50400.0	11259.6213
52800.0	11259.6213
55200.0	11259.6213
57600.0	11259.6213
60000.0	11259.6213
62400.0	11259.6213
