Node p0	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.04999166804942195, 0.3422762871810681, 1.661723047026395, 1.824695884291085, 0.8759916671961522, 0.4339360109258498, 0.43626062303897795, 0.11531411433095573, 0.5362439594211594, 0.3986002326961096, 0.7895350772700538, 0.5202466260364944, 0.3932677883552955, 0.4249291785640305, 0.25929011836357335, 0.049991668069409766, 0.049991668070138634, 0.04999166807086295, 0.04999166807159258, 0.049991666683664185, 0.05000000000181065, 0.0500000000018055, 0.04999166807449942, 0.4762539571115229, 0.04999166807595943, 0.04999166807668375, 0.04999166807741262, 0.04999166807813846, 0.04999166807886657, 0.049991668079592405, 0.04999166808031976, 0.04999166808104787, 0.04999166808177901, 0.04999166808250106, 0.4165972340136197, 0.04999166808395804, 0.049991668084686906, 0.049991668085413506, 0.10198300289384064, 0.04999166930128764, 0.0893184469876589, 0.04999166808832216, 0.049991668089049514, 0.04999166939809356, 0.049991669428891376, 0.04999166809123385, 0.8468588574477721, 0.049991668090418606, 0.04999166809114596, 0.04999166809187407, 0.04999166809260142, 0.049991668093329916, 0.04999166809405575, 0.04999166809478348, 0.04999166809551121, 0.04999166809623743, 0.049991668096964786, 0.057990333274592284, 0.04999166809842101, 0.04999166809914722, 0.04999166809987496, 0.04999166810060193, 0.08065322453709002, 0.2212964489010187, 0.04999166810278418, 0.04999166810351134, 0.46958840041157235, 0.04999166810496681, 0.04999166810569378, 0.07298783543586368, 0.06165639066615588]
Node p1	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.04999166804942195, 0.049991668050200826, 0.04999166805103427, 0.04999166805177981, 0.04999166666387282, 0.04999999999292683, 0.049991668053940654, 0.0499916680546286, 0.04999166805535293, 0.04999166838813299, 0.049991668056743974, 0.04999166805745921, 0.04999166847091922, 0.04999166805888057, 0.0499916680596443, 0.04999166855720643, 0.04999166806108082, 0.04999166806177786, 0.04999166806253249, 0.04999166667460182, 0.04999999999275133, 0.049999999992777995, 0.049991668065447664, 0.04999166806615077, 0.04999166806688115, 0.04999166806762063, 0.049991668074998316, 0.049991668078136944, 0.04999166807886278, 0.049991668079596194, 0.04999166808032203, 0.04999166808105242, 0.049991668081779767, 0.04999166808250106, 0.04999166808323448, 0.04999166808395577, 0.049991668084681605, 0.04999166808540896, 0.049991668086133284, 0.04999166808686821, 0.04999166808759253, 0.049991668088324434, 0.04999166808905027, 0.04999166808977914, 0.049991668090506494, 0.049991668091236875, 0.0499916680919612, 0.04999166809269007, 0.04999166809341742, 0.049991668094141746, 0.049991668094869095, 0.049991668095591905, 0.04999166809632532, 0.049991668097051155, 0.049991668097777, 0.0499916680985089, 0.04999166809923625, 0.04999166809996057, 0.049991668100684894, 0.049991668101416795, 0.04999166810214263, 0.0499916681028715, 0.049991668103597335, 0.04999166810432469, 0.049991668105052046, 0.049991668105779395, 0.04999166810650978, 0.049991668107229555, 0.049991668107961455, 0.04999166810868881, 0.04999166810941617, 0.049991668110143515, 0.049991668110872384, 0.04999166811160277, 0.049991668112325575, 0.049991668110243526, 0.049991668107341694, 0.04999166810442773, 0.049991668101527414, 0.04999166809860739, 0.049991668095702525, 0.04999166809279463, 0.0499916680898837, 0.04999166808697277, 0.04999166808406487, 0.04999166808115394, 0.04999166807824908, 0.049991668075356335, 0.049991668072452984, 0.04999166806954054, 0.04999166806664477, 0.04999166806374142, 0.04999166806081988, 0.049991668057901374, 0.08265833333202041, 0.4609999998965733, 0.6796666664122227, 0.3406666663414398, 0.33800000038326083, 0.04999999998511915, 0.049999999998203745, 0.4550000017687944, 0.09666666664180977, 0.06933333329609126, 0.05033333211555089, 0.04999999996765079, 0.04999999996474647, 0.05033333172626685, 0.049999999958921154, 0.04999999995599713, 0.04999999995310039, 0.04999999995019607, 0.3640000017151374, 0.23500000211325944, 0.049999999998229516, 0.37033333079155756, 0.13833333322102523, 0.2819999999547857, 0.05033333055948853, 0.4066666723787459, 0.04999999999820223, 0.04999999992109224, 0.049999999918168975, 0.04999999991526162, 0.04999999991234593, 0.04999999990944085, 0.04999999999819996, 0.049999999903617816, 0.04999999990069834, 0.049999999897795536, 0.049999999894885905, 0.04999999989198007, 0.049999999889077267, 0.04999999988616461, 0.04999999988324286, 0.12266667116750221, 0.04999999987742892, 0.0499999998745102, 0.04999999987160284, 0.04999999986868715, 0.049999999998193136, 0.09866667187491412, 0.04999999985996358, 0.04999999985705775, 0.04999999985413979, 0.04999999985123168, 0.049999999848331145, 0.049999999845422284, 0.049999999842524026, 0.04999999983960606, 0.04999999983668962, 0.0499999998337906, 0.049999999830874914, 0.049999999827957706, 0.04999999999822194, 0.049999999822142246, 0.04999999982094513, 0.049999999818553534, 0.04999999981564656, 0.04999999981273315, 0.04999999980982769, 0.04999999980691541, 0.0499999998040073, 0.04999999980109692, 0.049999999798186916, 0.049999999795276154, 0.04999999979236804, 0.04999999978945728, 0.0499999997865469, 0.049999999783637276, 0.04999999978072576, 0.04999999977781575, 0.04999999977490461, 0.04999999977199423, 0.04999999976908347, 0.0499999997661746, 0.04999999976326421, 0.04999999976035345, 0.04999999975744345, 0.04999999975453269, 0.049999999751622684, 0.04999999974871192, 0.049999999745801535, 0.049999999742891155, 0.04999999973998161, 0.0499999997370716, 0.049999999734161596, 0.04999999973125008, 0.04999999972834083, 0.04999999972543007, 0.04999999972251912, 0.04999999971960911, 0.04999999971669835, 0.049999999713788344, 0.049999999710877395, 0.04999999970796739, 0.04999999970505739, 0.04999999970214663, 0.04999999969923624, 0.04999999969632605, 0.04999999969341567, 0.049999999690505476, 0.04999999968759452, 0.04999999968468414, 0.049999999681774134, 0.04999999967886413, 0.04999999967595318, 0.04999999967272173, 0.04999999966956559, 0.04999999966665502, 0.04999999966374465, 0.049999999999886295, 0.049999999657923774, 0.04999999965501339, 0.04999999965210301, 0.04999999964919263, 0.049999999646282385, 0.04999999964337186, 0.04999999964046147, 0.04999999963755119, 0.04999999963474949, 0.049999999631872225, 0.049999999628961865, 0.04999999962603135]
Node p2	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.04999166804942195, 0.049991668050200826, 0.08265289144194106, 1.2567905349934434, 1.9833250007226646, 1.647067155647663, 1.8413597738192888, 1.6690551571517216, 0.15030828226658743, 0.04999166806501912, 0.04999166806575784, 0.0499916680664905, 0.049991668067227706, 0.049991668067956574, 0.09531744665219745, 0.049991668069409766, 0.049991668070138634, 0.04999166807086295, 0.04999166807159258, 0.049991666683664185, 0.05000000000181065, 0.0500000000018055, 0.04999166807449942, 0.04999166807523283, 0.04999166807595943, 0.04999166807668375, 0.04999166807741262, 0.04999166807813846, 0.04999166807886657, 0.049991668079592405, 0.04999166808031976, 0.04999166808104787, 0.04999166808177901, 0.04999166808250106, 0.049991668083226144, 0.04999166808395804, 0.049991668084686906, 0.049991668085413506, 0.04999166808614086, 0.04999166808686594, 0.049991668087594046, 0.04999166808832216, 0.049991668089049514, 0.04999166808977914, 0.04999166809050801, 0.04999166809123385, 0.0499916680919612, 0.04999166809268704, 0.049991668093416666, 0.04999166809414099, 0.04999166809487365, 0.04999166809559797, 0.049991668096320774, 0.04999166809705192, 0.04999166809777927, 0.0499916680985089, 0.04999166809923549, 0.04999166809996133, 0.049991668100690195, 0.04999166810141755, 0.04999166810214491, 0.0499916681028715, 0.0499916681035981, 0.04999166810432469, 0.0499916681039794, 0.04999166810351172, 0.049991668104238315, 0.049991668104967565, 0.04999166810569378, 0.04999166810642114, 0.04999166810714849, 0.04999166810787584, 0.04999166810860282, 0.04999166810932941, 0.0499916681100579, 0.04999166811148819, 0.04999166810960747, 0.049991668106699194, 0.04999166810378751, 0.04999166810088075, 0.0499916680979702, 0.04999166809506041, 0.04999166809215137, 0.04999166808924234, 0.04999166808633255, 0.049991668083423514, 0.04999166808051296, 0.04999166807759938, 0.04999166807468845, 0.0499916680717798, 0.04999166806886698, 0.04999166840432869, 0.049991668063049666, 0.049991668060142526, 0.04999166666857477, 0.05033333320838677, 0.33433333330462933, 0.4586666666879019, 0.05000000000044755, 0.0499999999873584, 0.050000000000447166, 0.3003333325312339, 0.40199999980615303, 0.06033333230297649, 0.04999999997238547]
Node p3	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.04999166804942195, 0.34194300971256764, 1.6880519919585244, 1.9270121655872723, 1.9899916670190092, 1.5070904853142506, 1.8856857197652055, 1.9820030000496784, 1.8810198311804207]
Node p4	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.06198966838302697, 0.4012664556003032, 1.6680553244700729, 1.562739543213647, 1.8319916673886232, 1.62440426637082, 0.7848691897285941, 0.21663056160282645, 0.049991668359583526, 0.04999166806501912, 0.04999166806575784, 0.0499916680664905, 0.049991668067227706, 0.049991668067956574, 0.04999166806867862, 0.049991668069409766, 0.049991668595993584, 0.04999166807086295, 0.04999166807159258, 0.049991667312100765, 0.05000000000181065, 0.050000000681339446, 0.04999166807449942, 0.04999166807523283, 0.04999166807595943, 0.04999166807668375, 0.04999166807741262, 0.04999166807813846, 0.04999166807886657, 0.049991668079592405, 0.04999166808031976, 0.04999166808104787, 0.04999166808177901, 0.04999166808250106, 0.049991668083226144, 0.04999166808395804, 0.049991668084686906, 0.049991668085413506, 0.04999166808614086, 0.04999166808686594, 0.049991668087594046, 0.04999166808832216, 0.049991668089049514, 0.04999166808977914, 0.04999166809050801, 0.04999166809123385, 0.0499916680919612, 0.04999166809268704, 0.049991668093416666, 0.04999166809414099, 0.04999166809487365, 0.04999166809559797, 0.049991668096320774, 0.04999166809705192, 0.04999166809777927, 0.0499916680985089, 0.04999166809923549, 0.04999166809996133, 0.049991668100690195, 0.04999166810141755, 0.04999166810214491, 0.0499916681028715, 0.0499916681035981, 0.04999166810432469, 0.0499916681050528, 0.049991668105780915, 0.049991668106505995, 0.04999166810723259, 0.049991668107961455, 0.0499916681086873, 0.049991668109413134, 0.049991668110145035, 0.049991668110872384, 0.04999166811159898, 0.049991668112327095, 0.04999166811025111, 0.049991668109593074, 0.049991668106699194, 0.04999166810378751, 0.04999166810088075, 0.0499916680979702, 0.04999166809506041, 0.04999166809215137, 0.04999166808924234, 0.04999166808633255, 0.43826028916879683, 0.5655724039752829, 0.6108981838987698, 0.8158640229197367]
Node p5	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.04999166804942195, 0.049991668050200826, 0.04999166805103427, 0.04999166805177981, 0.04999166666387282, 0.04999999999292683, 0.049991668053940654, 0.0499916680546286, 0.04999166805535293, 0.04999166805607724, 0.049991668056743974, 0.04999166805745921, 0.04999166805816231, 0.04999166805888057, 0.0499916680596443, 0.04999166806035346, 0.04999166806108082, 0.04999166806177786, 0.04999166806253249, 0.04999166667460182, 0.04999999999275133, 0.049999999992777995, 0.049991668065447664, 0.04999166806615077, 0.04999166806688115, 0.04999166806762063, 0.049991668074996796, 0.049991668078136944, 0.04999166807886278, 0.049991668079596194, 0.04999166808032203, 0.04999166808105242, 0.049991668081779767, 0.04999166808250106, 0.04999166808323448, 0.04999166808395577, 0.049991668084681605, 0.04999166808540896, 0.049991668086133284, 0.04999166808686821, 0.04999166808759253, 0.049991668088324434, 0.04999166808905027, 0.04999166808977914, 0.049991668090506494, 0.049991668091236875, 0.0499916680919612, 0.04999166809269007, 0.04999166809341742, 0.049991668094141746, 0.049991668094869095, 0.049991668095591905, 0.04999166809632532, 0.049991668097051155, 0.049991668097777, 0.0499916680985089, 0.04999166809923625, 0.04999166809996057, 0.049991668100684894, 0.049991668101416795, 0.04999166810214263, 0.0499916681028715, 0.049991668103597335, 0.04999166810432469, 0.049991668105052046, 0.049991668105779395, 0.04999166810650978, 0.049991668107229555, 0.049991668107961455, 0.04999166810868881, 0.04999166810941617, 0.049991668110143515, 0.049991668110872384, 0.04999166811160277, 0.049991668112325575, 0.049991668110243526, 0.049991668107341694, 0.04999166810442773, 0.049991668101527414, 0.04999166809860739, 0.049991668095702525, 0.04999166809279463, 0.0499916680898837, 0.04999166808697277, 0.04999166919918631, 0.04999166808115394, 0.04999166807824908, 0.45292451275371837, 1.4710881518107608, 1.2384602581819522, 1.279120146500642, 0.8598566914774551, 1.3704382607368684, 0.07932011345156166, 0.8896583334013742, 0.3249999999910267, 0.9983333337866115, 0.6490000014422977, 0.05033333288769681, 0.0499999999873584, 0.4563333338966527, 0.23466666664733302]
Node p6	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.06865522412391865, 0.5025829029947492, 1.822029662212799, 1.8506915517026, 1.7689916677860553, 0.9341859695266328, 0.5482419599986854, 0.5592401275240558, 0.12497917015804383, 0.22729545079823432, 0.04999166806575784, 0.0499916680664905, 0.4389268451982652, 0.049991668067956574, 0.4552574571974425, 0.049991668069409766, 0.049991668070138634, 0.04999166807086295, 0.04999166807159258, 0.06332500065343766, 0.39433333269349913, 0.0500000000018055, 0.04999166807449942, 0.5405765700203334, 0.04999166807595943, 0.04999166807668375, 0.45225795719239503, 0.04999166807813846, 0.04999166807886657, 0.049991668079592405, 0.06298950085007367, 0.04999166808047195, 0.049991668079508306, 0.06132311284519357, 0.04999166808096301, 0.38093651078679897, 0.049991668082419616, 0.049991668083146965, 0.04999166808387508, 0.04999166808460054, 0.04999166808532865, 0.04999166808605487, 0.0499916680867826, 0.04999166808750957, 0.09565072357926306, 0.3886018999479561, 0.04999166808969163, 0.049991668090418606, 0.04999166809114596, 0.04999166809187407, 0.04999166809260142, 0.05999000171208524, 0.2342942828800296, 0.049991668094783295, 0.049991668095510644, 0.04999166809623743, 0.049991668096964974, 0.049991668097692704, 0.04999166809841968, 0.049991668099147034, 0.04999166809987439, 0.38593567589423283, 0.049991668101896584, 0.04999166810262393, 0.04999166810335129, 0.049991668104078645, 0.049991668104805945, 0.04999166810553325, 0.049991668106260705, 0.04999166810698796, 0.04999166810765961, 0.04999166810830103, 0.04999166810902837, 0.0499916681097626]
Node p7	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.04999166804942195, 0.6645559072637867, 1.5337443771559927, 1.8816863866517808, 1.7053250007473253, 1.7820446600647446, 1.0644892526387928, 0.04999166886422817, 0.04999166835492769, 0.04999166806501912, 0.713881019592261, 0.538243626164851, 0.049991668067227706, 0.049991668067956574, 0.04999166806867862, 0.049991668069409766, 0.049991668070138634, 0.04999166807086295, 0.04999166807159258, 0.049991666683664185, 0.05000000000181065, 0.0500000000018055, 0.04999166807449942, 0.04999166807523283, 0.04999166807595943, 0.04999166807668375, 0.04999166807741262, 0.04999166807813846, 0.04999166807886657, 0.049991668079592405, 0.04999166808031976, 0.04999166808104787, 0.04999166808177901, 0.04999166808250106, 0.049991668083226144, 0.04999166808395804, 0.049991668084686906, 0.049991668085413506, 0.04999166808614086, 0.04999166808686594, 0.049991668087594046, 0.049991668086870625, 0.0499916680867826, 0.04999166808750957, 0.04999166808823693, 0.04999166808896352, 0.04999166808969163, 0.049991668090418606, 0.04999166809114596, 0.04999166809187407, 0.04999166809260142, 0.049991668093329916, 0.04999166809405575, 0.04999166809478348, 0.04999166809551121, 0.04999166809623743, 0.049991668096964786, 0.0499916680976929, 0.04999166809842101, 0.04999166809914722, 0.04999166809987496, 0.04999166810060193, 0.04999166810132966, 0.04999166810205702, 0.04999166810278437, 0.04999166810351172, 0.049991668104238315, 0.049991668104967565, 0.04999166810569378, 0.04999166810642114, 0.04999166810714849, 0.04999166810787584, 0.04999166810860282, 0.04999166810932941, 0.0499916681100579, 0.04999166811148743, 0.04999166810960804, 0.04999166810669844, 0.04999166810378865, 0.0499916681008798, 0.0499916680979702, 0.049991668095061545, 0.04999166809215137, 0.04999166808924234, 0.04999166808633236, 0.4505915683215381, 0.04999166807994699, 0.685219129643979]
Node p8	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.14564239293121756, 0.35994001011426413, 1.6283952679199465, 1.7800366614980754, 1.673991668137678, 1.90735710822003, 0.26295617448325365, 0.43726045691849985, 0.04999166806428949, 0.13497750343241008, 0.04999166806575784, 0.14664222593681694, 0.049991668067227706, 0.049991668067956574, 0.04999166806867862, 0.049991668069409766, 0.049991668070138634, 0.04999166807086295, 0.04999166807159258, 0.049991666683664185, 0.05000000000181065, 0.0500000000018055, 0.04999166807449942, 0.04999166807523283, 0.04999166807595943, 0.04999166807668375, 0.04999166807741262, 0.04999166807813846, 0.04999166807886657, 0.049991668079592405, 0.04999166808031976, 0.04999166808104787, 0.04999166808177901, 0.04999166808250106, 0.049991668083226144, 0.04999166808395804, 0.049991668084686906, 0.049991668085413506, 0.04999166808614086, 0.04999166808686594, 0.049991668087594046, 0.04999166808832216, 0.049991668089049514, 0.04999166808977914, 0.04999166809050801, 0.04999166809123385, 0.4315947345171399, 0.04999166809268704, 0.049991668093416666, 0.04999166809414099, 0.04999166809487365, 0.04999166809559797, 0.049991668096320774, 0.04999166809705192, 0.04999166809777927, 0.0499916680985089, 0.04999166809923549, 0.04999166809996133, 0.049991668100690195, 0.04999166810141755, 0.04999166810214491, 0.0499916681028715, 0.0499916681035981, 0.08831861175484092, 0.04999166810278437, 0.04999166810351172, 0.049991668104238315, 0.049991668104967565, 0.04999166810569378, 0.04999166810642114, 0.04999166810714849, 0.04999166810787584, 0.04999166810860282, 0.04999166810932941, 0.0499916681100579, 0.04999166811148819, 0.04999166810960747, 0.12597900159334824, 0.5302449577753862, 0.2752874523401343, 0.0499916680979702, 0.049991668095060976, 0.04999166809215137, 0.04999166808924234, 0.04999166808633236, 0.04999166808342276, 0.45592401289060225, 0.04999166807759957, 0.08931844631701129]
Node p9	[0.04999999999199079, 0.04999999999199611, 0.04999999999204461, 0.04999166804741551, 0.04999166804746097, 0.0499916680475034, 0.04999166804750946, 0.049991668047327624, 0.04999166665849137, 0.04999999999164447, 0.04999999999145651, 0.04999999999127764, 0.049999999991098776, 0.04999999999091385, 0.04999999999072891, 0.04999999999055308, 0.04999999999036512, 0.04999999999018625, 0.04999999999000435, 0.04999999998982245, 0.04999999998963752, 0.049999999989455625, 0.049999999989279786, 0.04999999998909486, 0.04999999998890992, 0.04999999998873409, 0.04999999998855219, 0.049999999988997845, 0.04999999998972544, 0.049999999990453035, 0.0499999999911776, 0.04999999999190519, 0.049999999992632806, 0.04999166804868853, 0.04999166804942195, 0.6408931843851683, 1.5734044327854695, 1.7520413273804525, 1.3486583335391698, 1.431103149203502, 1.513414432089797, 1.9190134982791303, 1.560406600620346, 1.4520913193130751, 0.049991668063510436, 0.04999166806423798, 0.04999166806496287, 0.049991668065689845, 0.049991668066418526, 0.04999166806714493, 0.049991668067871906, 0.04999166806860002, 0.0499916680693268, 0.049991666681402765, 0.04999999999954734, 0.04999999999954863, 0.04999166807223648, 0.04999166807296232, 0.049991668073689856, 0.04999166807441797, 0.04999166807514494, 0.04999166807620856, 0.04999166807716628, 0.04999166807789402, 0.04999166807862128, 0.04999166807934882, 0.04999166808007617, 0.049991668080803145, 0.04999166808153088, 0.049991668082257947, 0.04999166808298544, 0.04999166808371275, 0.049991668084440104, 0.049991668085167314, 0.04999166808578233, 0.04999166808648041, 0.0499916680872078, 0.04999166808795618]
