Time	LatencyAverage
55200.0	279.6660
57600.0	279.6660
60000.0	279.6660
62400.0	279.6660
64800.0	279.6660
67200.0	279.6660
72000.0	279.6660
76800.0	279.6660
81600.0	279.6660
86400.0	279.6660
91200.0	279.6660
96000.0	279.6660
100800.0	279.6660
105600.0	279.6660
110400.0	279.6660
115200.0	279.6660
120000.0	279.6660
124800.0	279.6660
129600.0	279.6660
134400.0	279.6660
144000.0	279.6660
153600.0	279.6660
163200.0	279.6660
172800.0	279.6660
182400.0	279.6660
192000.0	279.6660
201600.0	279.6660
211200.0	279.6660
220800.0	279.6660
230400.0	279.6660
240000.0	279.6660
249600.0	279.6660
259200.0	279.6660
268800.0	279.6660
270600.0	279.6660
136200.0	279.6660
145800.0	279.6660
155400.0	279.6660
165000.0	279.6660
174600.0	279.6660
184200.0	279.6660
193800.0	279.6660
203400.0	279.6660
213000.0	279.6660
222600.0	279.6660
232200.0	279.6660
241800.0	279.6660
251400.0	279.6660
261000.0	279.6660
272400.0	279.6660
67800.0	279.6660
274200.0	279.6660
72600.0	279.6660
77400.0	279.6660
82200.0	279.6660
87000.0	279.6660
91800.0	279.6660
96600.0	279.6660
101400.0	279.6660
106200.0	279.6660
111000.0	279.6660
115800.0	279.6660
120600.0	279.6660
125400.0	279.6660
130200.0	279.6660
138000.0	279.6660
147600.0	279.6660
157200.0	279.6660
166800.0	279.6660
176400.0	279.6660
186000.0	279.6660
195600.0	279.6660
205200.0	279.6660
214800.0	279.6660
224400.0	279.6660
234000.0	279.6660
243600.0	279.6660
253200.0	279.6660
139800.0	279.6660
149400.0	279.6660
159000.0	279.6660
168600.0	279.6660
178200.0	279.6660
187800.0	279.6660
197400.0	279.6660
207000.0	279.6660
216600.0	279.6660
226200.0	279.6660
235800.0	279.6660
245400.0	279.6660
255000.0	279.6660
33000.0	279.6660
35400.0	279.6660
37800.0	279.6660
40200.0	279.6660
42600.0	279.6660
45000.0	279.6660
47400.0	279.6660
49800.0	279.6660
52200.0	279.6660
54600.0	279.6660
57000.0	279.6660
59400.0	279.6660
61800.0	279.6660
64200.0	279.6660
66000.0	279.6660
262200.0	279.6660
70800.0	279.6660
75600.0	279.6660
80400.0	279.6660
85200.0	279.6660
90000.0	279.6660
94800.0	279.6660
99600.0	279.6660
104400.0	279.6660
109200.0	279.6660
114000.0	279.6660
118800.0	279.6660
123600.0	279.6660
128400.0	279.6660
136800.0	279.6660
146400.0	279.6660
156000.0	279.6660
165600.0	279.6660
175200.0	279.6660
184800.0	279.6660
194400.0	279.6660
204000.0	279.6660
213600.0	279.6660
223200.0	279.6660
232800.0	279.6660
242400.0	279.6660
252000.0	279.6660
261600.0	279.6660
273600.0	279.6660
138600.0	279.6660
148200.0	279.6660
157800.0	279.6660
167400.0	279.6660
177000.0	279.6660
186600.0	279.6660
196200.0	279.6660
205800.0	279.6660
215400.0	279.6660
225000.0	279.6660
234600.0	279.6660
244200.0	279.6660
253800.0	279.6660
66600.0	279.6660
71400.0	279.6660
76200.0	279.6660
81000.0	279.6660
85800.0	279.6660
90600.0	279.6660
95400.0	279.6660
100200.0	279.6660
105000.0	279.6660
109800.0	279.6660
114600.0	279.6660
119400.0	279.6660
124200.0	279.6660
129000.0	279.6660
140400.0	279.6660
150000.0	279.6660
159600.0	279.6660
169200.0	279.6660
178800.0	279.6660
188400.0	279.6660
198000.0	279.6660
207600.0	279.6660
217200.0	279.6660
226800.0	279.6660
236400.0	279.6660
246000.0	279.6660
255600.0	279.6660
263400.0	279.6660
132600.0	279.6660
142200.0	279.6660
151800.0	279.6660
161400.0	279.6660
171000.0	279.6660
180600.0	279.6660
190200.0	279.6660
199800.0	279.6660
209400.0	279.6660
219000.0	279.6660
228600.0	279.6660
238200.0	279.6660
247800.0	279.6660
257400.0	279.6660
17400.0	253.7608
265200.0	279.6660
18600.0	279.6660
19800.0	279.6660
21000.0	279.6660
22200.0	279.6660
23400.0	279.6660
24600.0	279.6660
25800.0	279.6660
27000.0	279.6660
28200.0	279.6660
29400.0	279.6660
30600.0	279.6660
31800.0	279.6660
34800.0	279.6660
37200.0	279.6660
39600.0	279.6660
42000.0	279.6660
44400.0	279.6660
46800.0	279.6660
49200.0	279.6660
51600.0	279.6660
54000.0	279.6660
56400.0	279.6660
58800.0	279.6660
61200.0	279.6660
63600.0	279.6660
69600.0	279.6660
267000.0	279.6660
74400.0	279.6660
79200.0	279.6660
84000.0	279.6660
88800.0	279.6660
93600.0	279.6660
98400.0	279.6660
103200.0	279.6660
108000.0	279.6660
112800.0	279.6660
117600.0	279.6660
122400.0	279.6660
127200.0	279.6660
139200.0	279.6660
148800.0	279.6660
158400.0	279.6660
168000.0	279.6660
177600.0	279.6660
187200.0	279.6660
196800.0	279.6660
206400.0	279.6660
216000.0	279.6660
225600.0	279.6660
235200.0	279.6660
244800.0	279.6660
254400.0	279.6660
131400.0	279.6660
141000.0	279.6660
150600.0	279.6660
160200.0	279.6660
169800.0	279.6660
179400.0	279.6660
189000.0	279.6660
198600.0	279.6660
208200.0	279.6660
217800.0	279.6660
227400.0	279.6660
237000.0	279.6660
246600.0	279.6660
256200.0	279.6660
262800.0	279.6660
264600.0	279.6660
70200.0	279.6660
75000.0	279.6660
79800.0	279.6660
84600.0	279.6660
89400.0	279.6660
94200.0	279.6660
99000.0	279.6660
103800.0	279.6660
108600.0	279.6660
113400.0	279.6660
118200.0	279.6660
123000.0	279.6660
127800.0	279.6660
133200.0	279.6660
142800.0	279.6660
152400.0	279.6660
162000.0	279.6660
171600.0	279.6660
181200.0	279.6660
190800.0	279.6660
200400.0	279.6660
210000.0	279.6660
219600.0	279.6660
229200.0	279.6660
238800.0	279.6660
248400.0	279.6660
258000.0	279.6660
266400.0	279.6660
268200.0	279.6660
135000.0	279.6660
144600.0	279.6660
154200.0	279.6660
163800.0	279.6660
173400.0	279.6660
183000.0	279.6660
192600.0	279.6660
202200.0	279.6660
211800.0	279.6660
221400.0	279.6660
231000.0	279.6660
240600.0	279.6660
250200.0	279.6660
259800.0	279.6660
270000.0	279.6660
34200.0	279.6660
36600.0	279.6660
39000.0	279.6660
41400.0	279.6660
43800.0	279.6660
46200.0	279.6660
48600.0	279.6660
51000.0	279.6660
53400.0	279.6660
55800.0	279.6660
58200.0	279.6660
60600.0	279.6660
63000.0	279.6660
65400.0	279.6660
68400.0	279.6660
271800.0	279.6660
73200.0	279.6660
78000.0	279.6660
82800.0	279.6660
87600.0	279.6660
92400.0	279.6660
97200.0	279.6660
102000.0	279.6660
106800.0	279.6660
111600.0	279.6660
116400.0	279.6660
121200.0	279.6660
126000.0	279.6660
130800.0	279.6660

