Time	ProbabilityMessageDelivered
132000.0	0.16834170854271358
141600.0	0.15690866510538642
151200.0	0.14692982456140352
160800.0	0.13786008230452676
170400.0	0.13009708737864079
180000.0	0.12316176470588236
189600.0	0.1169284467713787
199200.0	0.1111111111111111
208800.0	0.10584518167456557
218400.0	0.10120845921450151
228000.0	0.09696092619392185
237600.0	0.09305555555555556
247200.0	0.08945260347129506
256800.0	0.08600770218228498
264000.0	0.08364544319600499
265800.0	0.08312655086848635
133800.0	0.16584158415841585
143400.0	0.15473441108545036
153000.0	0.14502164502164502
162600.0	0.1364562118126273
172200.0	0.12859884836852206
181800.0	0.12181818181818181
191400.0	0.1157167530224525
201000.0	0.11001642036124795
210600.0	0.10501567398119123
220200.0	0.10044977511244378
229800.0	0.09626436781609195
239400.0	0.09241379310344827
249000.0	0.08874172185430464
258600.0	0.08545918367346939
267600.0	0.08251231527093596
69000.0	0.32057416267942584
269400.0	0.08200734394124846
73800.0	0.3004484304932735
78600.0	0.2815126050420168
83400.0	0.26587301587301587
88200.0	0.2518796992481203
93000.0	0.23843416370106763
97800.0	0.2271186440677966
102600.0	0.2161290322580645
107400.0	0.20679012345679013
112200.0	0.1976401179941003
117000.0	0.18980169971671387
121800.0	0.18256130790190736
126600.0	0.17539267015706805
135600.0	0.16381418092909536
145200.0	0.15296803652968036
600.0	1.0
154800.0	0.14346895074946467
164400.0	0.13480885311871227
174000.0	0.12737642585551331
183600.0	0.12072072072072072
193200.0	0.11452991452991453
202800.0	0.10912052117263844
212400.0	0.104199066874028
222000.0	0.09955423476968796
231600.0	0.09544159544159544
241200.0	0.09165526675786594
250800.0	0.0881578947368421
260400.0	0.08481012658227848
271200.0	0.08140947752126367
1200.0	1.0
1800.0	1.0
2400.0	0.8571428571428571
3000.0	1.0
3600.0	0.9090909090909091
4200.0	0.9230769230769231
273000.0	0.08091787439613526
4800.0	1.0
5400.0	0.9375
6000.0	0.9444444444444444
6600.0	0.95
7200.0	1.0
7800.0	0.9583333333333334
8400.0	1.0
137400.0	0.16183574879227053
9000.0	1.0
147000.0	0.15090090090090091
9600.0	1.0
10200.0	0.967741935483871
156600.0	0.1416490486257928
166200.0	0.13346613545816732
10800.0	0.9696969696969697
175800.0	0.12617702448210924
11400.0	1.0
185400.0	0.11964285714285715
12000.0	1.0
195000.0	0.1135593220338983
12600.0	1.0
204600.0	0.10806451612903226
13200.0	0.975
13800.0	0.9761904761904762
214200.0	0.10323574730354391
223800.0	0.09882005899705015
14400.0	0.9545454545454546
233400.0	0.09476661951909476
15000.0	0.9555555555555556
243000.0	0.09103260869565218
15600.0	0.9787234042553191
252600.0	0.08746736292428199
16200.0	0.9795918367346939
16800.0	0.9607843137254902
274800.0	0.08043217286914765
