Time	LatencyAverage
139200.0	394.8507
148800.0	394.8507
158400.0	394.8507
168000.0	394.8507
177600.0	394.8507
187200.0	394.8507
196800.0	394.8507
206400.0	394.8507
216000.0	394.8507
225600.0	394.8507
235200.0	394.8507
244800.0	394.8507
254400.0	394.8507
131400.0	394.8507
141000.0	394.8507
150600.0	394.8507
160200.0	394.8507
169800.0	394.8507
179400.0	394.8507
189000.0	394.8507
198600.0	394.8507
208200.0	394.8507
217800.0	394.8507
227400.0	394.8507
237000.0	394.8507
246600.0	394.8507
256200.0	394.8507
262800.0	394.8507
264600.0	394.8507
70200.0	394.8507
75000.0	394.8507
79800.0	394.8507
84600.0	394.8507
89400.0	394.8507
94200.0	394.8507
99000.0	394.8507
103800.0	394.8507
108600.0	394.8507
113400.0	394.8507
118200.0	394.8507
123000.0	394.8507
127800.0	394.8507
133200.0	394.8507
142800.0	394.8507
152400.0	394.8507
162000.0	394.8507
171600.0	394.8507
181200.0	394.8507
190800.0	394.8507
200400.0	394.8507
210000.0	394.8507
219600.0	394.8507
229200.0	394.8507
238800.0	394.8507
248400.0	394.8507
258000.0	394.8507
266400.0	394.8507
268200.0	394.8507
135000.0	394.8507
144600.0	394.8507
154200.0	394.8507
163800.0	394.8507
173400.0	394.8507
183000.0	394.8507
192600.0	394.8507
202200.0	394.8507
211800.0	394.8507
221400.0	394.8507
231000.0	394.8507
240600.0	394.8507
250200.0	394.8507
259800.0	394.8507
270000.0	394.8507
34200.0	394.8507
36600.0	394.8507
39000.0	394.8507
41400.0	394.8507
43800.0	394.8507
46200.0	394.8507
48600.0	394.8507
51000.0	394.8507
53400.0	394.8507
55800.0	394.8507
58200.0	394.8507
60600.0	394.8507
63000.0	394.8507
65400.0	394.8507
68400.0	394.8507
271800.0	394.8507
73200.0	394.8507
78000.0	394.8507
82800.0	394.8507
87600.0	394.8507
92400.0	394.8507
97200.0	394.8507
102000.0	394.8507
106800.0	394.8507
111600.0	394.8507
116400.0	394.8507
121200.0	394.8507
126000.0	394.8507
130800.0	394.8507

