Time	ProbabilityMessageDelivered
132000.0	0.16080402010050251
141600.0	0.14988290398126464
151200.0	0.14035087719298245
160800.0	0.13168724279835392
170400.0	0.12427184466019417
180000.0	0.11764705882352941
189600.0	0.11169284467713787
199200.0	0.10613598673300166
208800.0	0.10110584518167456
218400.0	0.09667673716012085
228000.0	0.09261939218523878
237600.0	0.08888888888888889
247200.0	0.08544726301735647
256800.0	0.0821566110397946
264000.0	0.07990012484394507
265800.0	0.0794044665012407
133800.0	0.15841584158415842
143400.0	0.14780600461893764
153000.0	0.13852813852813853
162600.0	0.13034623217922606
172200.0	0.12284069097888675
181800.0	0.11636363636363636
191400.0	0.11053540587219343
201000.0	0.10509031198686371
210600.0	0.10031347962382445
220200.0	0.095952023988006
229800.0	0.09195402298850575
239400.0	0.08827586206896551
249000.0	0.0847682119205298
258600.0	0.08163265306122448
267600.0	0.07881773399014778
69000.0	0.3062200956937799
269400.0	0.07833537331701346
73800.0	0.28699551569506726
78600.0	0.2689075630252101
83400.0	0.25396825396825395
88200.0	0.24060150375939848
93000.0	0.2277580071174377
97800.0	0.21694915254237288
102600.0	0.2064516129032258
107400.0	0.19753086419753085
112200.0	0.1887905604719764
117000.0	0.1813031161473088
121800.0	0.17438692098092642
126600.0	0.16753926701570682
135600.0	0.15647921760391198
145200.0	0.1461187214611872
600.0	1.0
154800.0	0.13704496788008566
164400.0	0.12877263581488935
174000.0	0.12167300380228137
183600.0	0.11531531531531532
193200.0	0.1094017094017094
202800.0	0.10423452768729642
212400.0	0.09953343701399689
222000.0	0.0950965824665676
231600.0	0.09116809116809117
241200.0	0.08755129958960328
250800.0	0.08421052631578947
260400.0	0.0810126582278481
271200.0	0.07776427703523693
1200.0	1.0
1800.0	1.0
2400.0	0.8571428571428571
3000.0	1.0
3600.0	0.9090909090909091
4200.0	0.9230769230769231
273000.0	0.07729468599033816
4800.0	1.0
5400.0	0.9375
6000.0	0.9444444444444444
6600.0	0.95
7200.0	1.0
7800.0	0.9583333333333334
8400.0	1.0
137400.0	0.15458937198067632
9000.0	1.0
147000.0	0.14414414414414414
9600.0	1.0
10200.0	0.967741935483871
156600.0	0.13530655391120508
166200.0	0.12749003984063745
10800.0	0.9696969696969697
175800.0	0.12052730696798493
11400.0	1.0
185400.0	0.11428571428571428
12000.0	1.0
195000.0	0.10847457627118644
12600.0	1.0
204600.0	0.1032258064516129
13200.0	0.975
13800.0	0.9761904761904762
214200.0	0.09861325115562404
223800.0	0.0943952802359882
14400.0	0.9545454545454546
233400.0	0.09052333804809053
15000.0	0.9555555555555556
243000.0	0.08695652173913043
15600.0	0.9787234042553191
252600.0	0.0835509138381201
16200.0	0.9795918367346939
16800.0	0.9607843137254902
274800.0	0.07683073229291716
18000.0	0.9454545454545454
19200.0	0.9310344827586207
20400.0	0.8870967741935484
21600.0	0.9090909090909091
22800.0	0.8985507246376812
24000.0	0.8767123287671232
25200.0	0.8421052631578947
26400.0	0.8
27600.0	0.7619047619047619
28800.0	0.735632183908046
30000.0	0.7032967032967034
31200.0	0.6808510638297872
32400.0	0.6530612244897959
33600.0	0.6274509803921569
36000.0	0.5871559633027523
38400.0	0.5517241379310345
40800.0	0.5161290322580645
43200.0	0.48854961832061067
45600.0	0.463768115942029
48000.0	0.4413793103448276
50400.0	0.41830065359477125
52800.0	0.4
55200.0	0.38323353293413176
57600.0	0.367816091954023
60000.0	0.35359116022099446
62400.0	0.3386243386243386
64800.0	0.32653061224489793
67200.0	0.31527093596059114
72000.0	0.29357798165137616
76800.0	0.27586206896551724
81600.0	0.2591093117408907
86400.0	0.24521072796934865
91200.0	0.2318840579710145
96000.0	0.2206896551724138
100800.0	0.21052631578947367
105600.0	0.2006269592476489
110400.0	0.1921921921921922
115200.0	0.1839080459770115
120000.0	0.17679558011049723
124800.0	0.16976127320954906
129600.0	0.1636828644501279
134400.0	0.1580246913580247
