Time	LatencyAverage
54600.0	9889.9475
57000.0	9889.9475
59400.0	9889.9475
61800.0	9889.9475
64200.0	9889.9475
66000.0	9889.9475
262200.0	20425.2172
70800.0	9889.9475
75600.0	16911.7558
80400.0	19394.9895
85200.0	20425.2172
90000.0	20425.2172
94800.0	20425.2172
99600.0	20425.2172
104400.0	20425.2172
109200.0	20425.2172
114000.0	20425.2172
118800.0	20425.2172
123600.0	20425.2172
128400.0	20425.2172
136800.0	20425.2172
146400.0	20425.2172
156000.0	20425.2172
165600.0	20425.2172
175200.0	20425.2172
184800.0	20425.2172
194400.0	20425.2172
204000.0	20425.2172
213600.0	20425.2172
223200.0	20425.2172
232800.0	20425.2172
242400.0	20425.2172
252000.0	20425.2172
261600.0	20425.2172
273600.0	20425.2172
138600.0	20425.2172
148200.0	20425.2172
157800.0	20425.2172
167400.0	20425.2172
177000.0	20425.2172
186600.0	20425.2172
196200.0	20425.2172
205800.0	20425.2172
215400.0	20425.2172
225000.0	20425.2172
234600.0	20425.2172
244200.0	20425.2172
253800.0	20425.2172
66600.0	9889.9475
71400.0	9889.9475
76200.0	17973.9704
81000.0	19394.9895
85800.0	20425.2172
90600.0	20425.2172
95400.0	20425.2172
100200.0	20425.2172
105000.0	20425.2172
109800.0	20425.2172
114600.0	20425.2172
119400.0	20425.2172
124200.0	20425.2172
129000.0	20425.2172
140400.0	20425.2172
150000.0	20425.2172
159600.0	20425.2172
169200.0	20425.2172
178800.0	20425.2172
188400.0	20425.2172
198000.0	20425.2172
207600.0	20425.2172
217200.0	20425.2172
226800.0	20425.2172
236400.0	20425.2172
246000.0	20425.2172
255600.0	20425.2172
263400.0	20425.2172
132600.0	20425.2172
142200.0	20425.2172
151800.0	20425.2172
161400.0	20425.2172
171000.0	20425.2172
180600.0	20425.2172
190200.0	20425.2172
199800.0	20425.2172
209400.0	20425.2172
219000.0	20425.2172
228600.0	20425.2172
238200.0	20425.2172
247800.0	20425.2172
257400.0	20425.2172
17400.0	NaN
265200.0	20425.2172
18600.0	NaN
19800.0	NaN
21000.0	5281.9000
22200.0	10382.8333
23400.0	10142.3576
24600.0	10480.2703
25800.0	10030.3026
27000.0	9889.9475
28200.0	9889.9475
29400.0	9889.9475
30600.0	9889.9475
31800.0	9889.9475
34800.0	9889.9475
37200.0	9889.9475
39600.0	9889.9475
42000.0	9889.9475
44400.0	9889.9475
46800.0	9889.9475
49200.0	9889.9475
51600.0	9889.9475
54000.0	9889.9475
56400.0	9889.9475
58800.0	9889.9475
61200.0	9889.9475
63600.0	9889.9475
69600.0	9889.9475
267000.0	20425.2172
74400.0	11980.1609
79200.0	19394.9895
84000.0	20425.2172
88800.0	20425.2172
93600.0	20425.2172
98400.0	20425.2172
103200.0	20425.2172
108000.0	20425.2172
112800.0	20425.2172
117600.0	20425.2172
122400.0	20425.2172
127200.0	20425.2172
139200.0	20425.2172
148800.0	20425.2172
158400.0	20425.2172
168000.0	20425.2172
177600.0	20425.2172
187200.0	20425.2172
196800.0	20425.2172
206400.0	20425.2172
216000.0	20425.2172
225600.0	20425.2172
235200.0	20425.2172
244800.0	20425.2172
254400.0	20425.2172
131400.0	20425.2172
141000.0	20425.2172
150600.0	20425.2172
160200.0	20425.2172
169800.0	20425.2172
179400.0	20425.2172
189000.0	20425.2172
198600.0	20425.2172
208200.0	20425.2172
217800.0	20425.2172
227400.0	20425.2172
237000.0	20425.2172
246600.0	20425.2172
256200.0	20425.2172
262800.0	20425.2172
264600.0	20425.2172
70200.0	9889.9475
75000.0	13471.9687
79800.0	19394.9895
84600.0	20425.2172
89400.0	20425.2172
94200.0	20425.2172
99000.0	20425.2172
103800.0	20425.2172
108600.0	20425.2172
113400.0	20425.2172
118200.0	20425.2172
123000.0	20425.2172
127800.0	20425.2172
133200.0	20425.2172
142800.0	20425.2172
152400.0	20425.2172
162000.0	20425.2172
171600.0	20425.2172
181200.0	20425.2172
190800.0	20425.2172
200400.0	20425.2172
210000.0	20425.2172
219600.0	20425.2172
229200.0	20425.2172
238800.0	20425.2172
248400.0	20425.2172
258000.0	20425.2172
266400.0	20425.2172
268200.0	20425.2172
135000.0	20425.2172
144600.0	20425.2172
154200.0	20425.2172
163800.0	20425.2172
173400.0	20425.2172
183000.0	20425.2172
192600.0	20425.2172
202200.0	20425.2172
211800.0	20425.2172
221400.0	20425.2172
231000.0	20425.2172
240600.0	20425.2172
250200.0	20425.2172
259800.0	20425.2172
270000.0	20425.2172
34200.0	9889.9475
36600.0	9889.9475
39000.0	9889.9475
41400.0	9889.9475
43800.0	9889.9475
46200.0	9889.9475
48600.0	9889.9475
51000.0	9889.9475
53400.0	9889.9475
55800.0	9889.9475
58200.0	9889.9475
60600.0	9889.9475
63000.0	9889.9475
65400.0	9889.9475
68400.0	9889.9475
271800.0	20425.2172
73200.0	9889.9475
78000.0	18379.1821
82800.0	20425.2172
87600.0	20425.2172
92400.0	20425.2172
97200.0	20425.2172
102000.0	20425.2172
106800.0	20425.2172
111600.0	20425.2172
116400.0	20425.2172
121200.0	20425.2172
126000.0	20425.2172
130800.0	20425.2172

