Time	LatencyAverage
132000.0	283.0396
141600.0	283.0396
151200.0	283.0396
160800.0	283.0396
170400.0	283.0396
180000.0	283.0396
189600.0	283.0396
199200.0	283.0396
208800.0	283.0396
218400.0	283.0396
228000.0	283.0396
237600.0	283.0396
247200.0	283.0396
256800.0	283.0396
264000.0	283.0396
265800.0	283.0396
133800.0	283.0396
143400.0	283.0396
153000.0	283.0396
162600.0	283.0396
172200.0	283.0396
181800.0	283.0396
191400.0	283.0396
201000.0	283.0396
210600.0	283.0396
220200.0	283.0396
229800.0	283.0396
239400.0	283.0396
249000.0	283.0396
258600.0	283.0396
267600.0	283.0396
69000.0	283.0396
269400.0	283.0396
73800.0	283.0396
78600.0	283.0396
83400.0	283.0396
88200.0	283.0396
93000.0	283.0396
97800.0	283.0396
102600.0	283.0396
107400.0	283.0396
112200.0	283.0396
117000.0	283.0396
121800.0	283.0396
126600.0	283.0396
135600.0	283.0396
145200.0	283.0396
600.0	197.4000
154800.0	283.0396
164400.0	283.0396
174000.0	283.0396
183600.0	283.0396
193200.0	283.0396
202800.0	283.0396
212400.0	283.0396
222000.0	283.0396
231600.0	283.0396
241200.0	283.0396
250800.0	283.0396
260400.0	283.0396
271200.0	283.0396
1200.0	93.9667
1800.0	145.1000
2400.0	140.8833
3000.0	154.7667
3600.0	156.1000
4200.0	179.9333
273000.0	283.0396
4800.0	172.3929
5400.0	170.9000
6000.0	189.4647
6600.0	183.9474
7200.0	169.5909
7800.0	173.4609
8400.0	167.4520
137400.0	283.0396
9000.0	166.2593
147000.0	283.0396
9600.0	164.2138
10200.0	161.1267
156600.0	283.0396
166200.0	283.0396
10800.0	159.4031
175800.0	283.0396
11400.0	158.8029
185400.0	283.0396
12000.0	164.5917
195000.0	283.0396
12600.0	161.1000
204600.0	283.0396
13200.0	163.2872
13800.0	171.6610
214200.0	283.0396
223800.0	283.0396
14400.0	171.8857
233400.0	283.0396
15000.0	186.8279
243000.0	283.0396
15600.0	220.9152
252600.0	283.0396
16200.0	230.3958
16800.0	234.1061
274800.0	283.0396
18000.0	257.9135
19200.0	283.0396
20400.0	283.0396
21600.0	283.0396
22800.0	283.0396
24000.0	283.0396
25200.0	283.0396
26400.0	283.0396
27600.0	283.0396
28800.0	283.0396
30000.0	283.0396
31200.0	283.0396
32400.0	283.0396
33600.0	283.0396
36000.0	283.0396
38400.0	283.0396
40800.0	283.0396
43200.0	283.0396
45600.0	283.0396
48000.0	283.0396
50400.0	283.0396
52800.0	283.0396
55200.0	283.0396
57600.0	283.0396
60000.0	283.0396
62400.0	283.0396
64800.0	283.0396
67200.0	283.0396
72000.0	283.0396
76800.0	283.0396
81600.0	283.0396
86400.0	283.0396
91200.0	283.0396
96000.0	283.0396
100800.0	283.0396
105600.0	283.0396
110400.0	283.0396
115200.0	283.0396
120000.0	283.0396
124800.0	283.0396
129600.0	283.0396
134400.0	283.0396
144000.0	283.0396
153600.0	283.0396
163200.0	283.0396
172800.0	283.0396
182400.0	283.0396
192000.0	283.0396
201600.0	283.0396
211200.0	283.0396
220800.0	283.0396
230400.0	283.0396
240000.0	283.0396
249600.0	283.0396
259200.0	283.0396
268800.0	283.0396
270600.0	283.0396
136200.0	283.0396
145800.0	283.0396
155400.0	283.0396
165000.0	283.0396
174600.0	283.0396
184200.0	283.0396
193800.0	283.0396
203400.0	283.0396
213000.0	283.0396
222600.0	283.0396
232200.0	283.0396
241800.0	283.0396
251400.0	283.0396
261000.0	283.0396
272400.0	283.0396
67800.0	283.0396
274200.0	283.0396
72600.0	283.0396
77400.0	283.0396
82200.0	283.0396
87000.0	283.0396
91800.0	283.0396
96600.0	283.0396
101400.0	283.0396
106200.0	283.0396
111000.0	283.0396
115800.0	283.0396
120600.0	283.0396
125400.0	283.0396
130200.0	283.0396
138000.0	283.0396
147600.0	283.0396
157200.0	283.0396
166800.0	283.0396
176400.0	283.0396
186000.0	283.0396
195600.0	283.0396
205200.0	283.0396
214800.0	283.0396
224400.0	283.0396
234000.0	283.0396
243600.0	283.0396
253200.0	283.0396
139800.0	283.0396
149400.0	283.0396
159000.0	283.0396
168600.0	283.0396
178200.0	283.0396
187800.0	283.0396
197400.0	283.0396
207000.0	283.0396
216600.0	283.0396
226200.0	283.0396
235800.0	283.0396
245400.0	283.0396
255000.0	283.0396
33000.0	283.0396
35400.0	283.0396
37800.0	283.0396
40200.0	283.0396
42600.0	283.0396
45000.0	283.0396
47400.0	283.0396
49800.0	283.0396
52200.0	283.0396
54600.0	283.0396
57000.0	283.0396
59400.0	283.0396
61800.0	283.0396
64200.0	283.0396
66000.0	283.0396
262200.0	283.0396
70800.0	283.0396
75600.0	283.0396
80400.0	283.0396
85200.0	283.0396
90000.0	283.0396
94800.0	283.0396
99600.0	283.0396
104400.0	283.0396
109200.0	283.0396
114000.0	283.0396
118800.0	283.0396
123600.0	283.0396
128400.0	283.0396
136800.0	283.0396
146400.0	283.0396
156000.0	283.0396
165600.0	283.0396
175200.0	283.0396
184800.0	283.0396
194400.0	283.0396
204000.0	283.0396
213600.0	283.0396
223200.0	283.0396
232800.0	283.0396
242400.0	283.0396
252000.0	283.0396
261600.0	283.0396
273600.0	283.0396
138600.0	283.0396
148200.0	283.0396
157800.0	283.0396
167400.0	283.0396
177000.0	283.0396
186600.0	283.0396
196200.0	283.0396
205800.0	283.0396
215400.0	283.0396
225000.0	283.0396
234600.0	283.0396
244200.0	283.0396
253800.0	283.0396
66600.0	283.0396
71400.0	283.0396
76200.0	283.0396
81000.0	283.0396
85800.0	283.0396
90600.0	283.0396
95400.0	283.0396
100200.0	283.0396
105000.0	283.0396
109800.0	283.0396
114600.0	283.0396
119400.0	283.0396
124200.0	283.0396
129000.0	283.0396
140400.0	283.0396
150000.0	283.0396
159600.0	283.0396
169200.0	283.0396
178800.0	283.0396
188400.0	283.0396
198000.0	283.0396
207600.0	283.0396
217200.0	283.0396
226800.0	283.0396
236400.0	283.0396
246000.0	283.0396
255600.0	283.0396
263400.0	283.0396
132600.0	283.0396
142200.0	283.0396
151800.0	283.0396
161400.0	283.0396
171000.0	283.0396
180600.0	283.0396
190200.0	283.0396
199800.0	283.0396
209400.0	283.0396
219000.0	283.0396
228600.0	283.0396
238200.0	283.0396
247800.0	283.0396
257400.0	283.0396
17400.0	253.7608
265200.0	283.0396
18600.0	283.0396
19800.0	283.0396
21000.0	283.0396
22200.0	283.0396
23400.0	283.0396
24600.0	283.0396
25800.0	283.0396
27000.0	283.0396
28200.0	283.0396
29400.0	283.0396
30600.0	283.0396
31800.0	283.0396
34800.0	283.0396
37200.0	283.0396
39600.0	283.0396
42000.0	283.0396
44400.0	283.0396
46800.0	283.0396
49200.0	283.0396
51600.0	283.0396
54000.0	283.0396
56400.0	283.0396
58800.0	283.0396
61200.0	283.0396
63600.0	283.0396
69600.0	283.0396
267000.0	283.0396
74400.0	283.0396
79200.0	283.0396
84000.0	283.0396
88800.0	283.0396
93600.0	283.0396
98400.0	283.0396
103200.0	283.0396
108000.0	283.0396
112800.0	283.0396
117600.0	283.0396
122400.0	283.0396
127200.0	283.0396
139200.0	283.0396
148800.0	283.0396
158400.0	283.0396
168000.0	283.0396
177600.0	283.0396
187200.0	283.0396
196800.0	283.0396
206400.0	283.0396
216000.0	283.0396
225600.0	283.0396
235200.0	283.0396
244800.0	283.0396
254400.0	283.0396
131400.0	283.0396
141000.0	283.0396
150600.0	283.0396
160200.0	283.0396
169800.0	283.0396
179400.0	283.0396
189000.0	283.0396
198600.0	283.0396
208200.0	283.0396
217800.0	283.0396
227400.0	283.0396
237000.0	283.0396
246600.0	283.0396
256200.0	283.0396
262800.0	283.0396
264600.0	283.0396
70200.0	283.0396
75000.0	283.0396
79800.0	283.0396
84600.0	283.0396
89400.0	283.0396
94200.0	283.0396
99000.0	283.0396
103800.0	283.0396
108600.0	283.0396
113400.0	283.0396
118200.0	283.0396
123000.0	283.0396
127800.0	283.0396
133200.0	283.0396
142800.0	283.0396
152400.0	283.0396
162000.0	283.0396
171600.0	283.0396
181200.0	283.0396
190800.0	283.0396
200400.0	283.0396
210000.0	283.0396
219600.0	283.0396
